Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,imperative_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Largas,Por_Superlativos,Por_Adverbios_mente,Por_Adverbios,Por_Simbolos,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_muy_frecuentes_sub,Por_frecuentes_sub,Por_poco_frecuentes_sub,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas/frases,%comas,%puntos,punto_y_coma,date,%date_mal,doble_negacion,partitivos o porcentajes,presente_indicativo,subjuntivo,condicional,nverbseguidos,%puntuacion,%etc,%mayus_no_sigla,%sin_palabras,%ordinales,%romanos,%general,%especifico,%dos_puntos,%otro_idioma,#words,#frases,Tipo
TelefonoInformacionSEPE,1.8087855297157622,0.0,10.852713178294573,4.134366925064599,0.5167958656330749,0.0,0.0,0.0,4.909560723514212,5.943152454780361,23.772609819121445,3.6175710594315245,0.0,0.25839793281653745,1.550387596899225,2.3255813953488373,0.0,42.63565891472868,0.0,43.66925064599483,2.5839793281653747,3.10077519379845,32.041343669250644,3.6175710594315245,7.235142118863049,0.0,1.8087855297157622,57.714285714285715,4.349009900990099,0.7142857142857143,1.2919896640826873,1.8087855297157622,0.0,0.7751937984496124,0.25839793281653745,0.0,0.0,3.10077519379845,0.25839793281653745,0.0,0.0,5.426356589147287,0.0,8.527131782945736,3.8793103448275863,0.0,0.0,0.43103448275862066,99.56896551724138,0.0,4.134366925064599,404,7,Facil
OficinasSEPE,7.652533609100311,0.20682523267838676,2.5853154084798344,11.892450879007239,4.446742502585315,0.4136504653567735,1.1375387797311272,0.20682523267838676,12.823164426059979,19.441571871768357,22.95760082730093,4.963805584281283,0.0,0.10341261633919338,1.1375387797311272,2.7921406411582215,0.0,3.6194415718717683,0.0,77.35263702171665,1.7580144777662874,1.7580144777662874,63.805584281282314,0.4136504653567735,7.859358841778697,0.0,6.10134436401241,33.3,4.372372372372372,1.5333333333333334,4.756980351602896,2.8955532574974145,0.0,2.2750775594622543,0.0,0.0,0.0,4.1365046535677354,0.5170630816959669,0.0,3.9296794208893484,11.27197518097208,0.10341261633919338,0.20682523267838676,20.569620253164558,0.0,0.0,1.2658227848101267,98.73417721518987,0.0,1.344364012409514,999,30,Facil
ContratoEnPracticas,18.551328817092237,0.10422094841063054,0.10422094841063054,13.600833767587286,2.8660760812923396,0.6774361646690985,2.2407503908285564,0.10422094841063054,17.040125065138092,15.268368942157373,23.34549244398124,6.044815007816571,0.0,0.6253256904637832,3.6477331943720688,1.2506513809275663,0.0,0.8337675872850443,0.05211047420531527,83.06409588327254,2.188639916623241,1.1985409067222512,73.89265242313705,0.5211047420531527,3.2308494007295465,0.0,2.449192287649818,26.88888888888889,4.645661157024794,1.2361111111111112,4.637832204273059,3.699843668577384,0.0,0.05211047420531527,0.0,0.10422094841063054,0.5211047420531527,5.83637311099531,0.9900990099009901,0.0,5.002605523710265,10.109431995831162,0.10422094841063054,0.0,37.67857142857143,0.0,0.0,1.9642857142857142,98.03571428571429,0.0,0.9900990099009901,1936,72,Facil
AyudaPorHijoCargoF,9.606705351386202,0.06447453255963895,0.5802707930367504,11.669890393294649,3.094777562862669,0.19342359767891681,1.1605415860735009,0.0,11.992263056092844,15.409413281753707,22.179239200515795,4.319793681495809,0.0,0.7092198581560284,3.9329464861379755,3.1592520954223082,0.0,1.0315925209542232,0.06447453255963895,79.81947130883302,2.1921341070277243,1.0960670535138621,68.98774983881367,1.0315925209542232,5.867182462927143,0.0,2.9013539651837523,25.59016393442623,4.334401024983984,1.1311475409836065,4.448742746615087,3.5460992907801416,0.0,0.2578981302385558,0.06447453255963895,0.2578981302385558,0.38684719535783363,6.3185041908446165,0.7092198581560284,0.0,4.126370083816893,12.894906511927788,0.06447453255963895,0.0,27.139874739039666,0.0,0.0,1.8789144050104385,98.12108559498957,0.0,1.1605415860735009,1561,61,Facil
PedirCitaSEPE,5.046948356807512,0.11737089201877934,3.5211267605633805,9.389671361502348,3.755868544600939,0.352112676056338,0.9389671361502347,0.11737089201877934,8.92018779342723,10.446009389671362,26.643192488262912,3.8732394366197185,0.0,0.11737089201877934,0.9389671361502347,2.816901408450704,0.0,19.366197183098592,0.0,58.80281690140845,2.9342723004694835,2.5821596244131455,49.76525821596244,1.5258215962441315,5.633802816901408,0.2347417840375587,2.464788732394366,44.05,4.4245175936435865,1.1,2.5821596244131455,2.347417840375587,0.0,0.0,0.0,0.0,0.0,3.2863849765258215,0.2347417840375587,0.0,2.816901408450704,12.32394366197183,0.0,0.2347417840375587,12.95843520782396,0.0,0.0,0.4889975550122249,99.51100244498778,0.0,9.507042253521126,881,20,Facil
CitaPreviaDGT,7.699530516431925,0.4694835680751174,1.1267605633802817,13.990610328638498,4.788732394366197,0.4694835680751174,1.784037558685446,0.18779342723004694,13.708920187793428,13.427230046948356,23.849765258215964,4.507042253521127,0.0,0.3755868544600939,2.4413145539906105,1.408450704225352,0.0,0.7511737089201878,0.0,72.86384976525821,4.037558685446009,2.723004694835681,65.82159624413146,0.9389671361502347,4.413145539906103,2.4413145539906105,2.4413145539906105,18.589285714285715,4.455331412103747,0.5535714285714286,2.9107981220657275,5.446009389671362,0.0,0.18779342723004694,0.09389671361502347,0.09389671361502347,0.0,4.882629107981221,0.3755868544600939,0.09389671361502347,3.943661971830986,17.464788732394368,0.0,0.0,23.076923076923077,0.0,0.0,1.3262599469496021,98.6737400530504,0.0,8.35680751173709,1041,56,Facil
DarseDeAltaAutonomo,13.92914653784219,0.24154589371980675,1.0466988727858293,13.043478260869565,4.99194847020934,0.966183574879227,1.0466988727858293,0.08051529790660225,13.526570048309178,14.331723027375201,19.806763285024154,5.072463768115942,0.0,0.24154589371980675,2.737520128824477,2.1739130434782608,0.08051529790660225,1.2077294685990339,0.0,73.02737520128825,3.784219001610306,2.737520128824477,65.29790660225443,1.3687600644122384,4.911433172302737,0.0,3.0595813204508855,28.674418604651162,4.709651257096513,1.1162790697674418,3.864734299516908,3.4621578099838968,0.0,0.0,0.0,0.0,0.0,4.186795491143317,0.7246376811594203,0.0,3.7037037037037037,15.619967793880837,0.0,0.322061191626409,29.3598233995585,0.0,0.0,1.1037527593818985,98.8962472406181,0.0,6.119162640901771,1233,43,Facil
PrestaciónMaternidadFacil,12.401574803149606,0.0,0.5249343832020997,12.992125984251969,3.8713910761154855,0.6561679790026247,1.1811023622047243,0.0,15.551181102362206,15.813648293963254,23.753280839895012,4.921259842519685,0.0,0.45931758530183725,3.4120734908136483,1.9028871391076116,0.0,0.8530183727034121,0.0,82.21784776902886,2.493438320209974,1.6404199475065617,71.78477690288715,1.246719160104987,3.1496062992125986,0.0,1.7060367454068242,34.46666666666667,4.6157317859445515,1.3111111111111111,3.8713910761154855,2.952755905511811,0.0,0.06561679790026247,0.0,0.32808398950131235,0.45931758530183725,4.79002624671916,0.9186351706036745,0.06561679790026247,4.330708661417323,9.383202099737533,0.0,0.06561679790026247,28.969957081545065,0.0,0.0,2.3605150214592276,97.63948497854078,0.0,0.45931758530183725,1551,45,Facil
DNIElectronicoFacil,8.962739174219537,0.10070493454179255,1.7119838872104733,16.717019133937562,5.639476334340383,0.7049345417925479,1.8126888217522659,0.0,15.508559919436053,12.58811681772407,21.148036253776436,5.94159113796576,0.0,0.6042296072507553,3.0211480362537766,2.1148036253776437,0.0,0.3021148036253776,0.0,75.730110775428,3.9274924471299095,1.4098690835850958,68.37865055387714,1.0070493454179255,2.3162134944612287,0.0,1.4098690835850958,26.102564102564102,4.508840864440079,1.1794871794871795,4.632426988922457,3.2225579053373616,0.3021148036253776,0.10070493454179255,0.0,0.10070493454179255,0.10070493454179255,5.94159113796576,0.6042296072507553,0.0,8.660624370594158,13.293051359516616,0.10070493454179255,0.2014098690835851,22.35576923076923,0.0,0.0,1.2019230769230769,98.79807692307692,0.0,4.73313192346425,1018,39,Facil
PedirTarjetaParo,9.421487603305785,0.4132231404958678,0.9090909090909091,16.115702479338843,8.181818181818182,0.3305785123966942,0.6611570247933884,0.0,14.297520661157025,14.87603305785124,23.636363636363637,2.809917355371901,0.0,0.6611570247933884,2.396694214876033,1.5702479338842976,0.0,0.08264462809917356,0.0,81.48760330578513,2.56198347107438,1.6528925619834711,75.45454545454545,0.5785123966942148,3.71900826446281,0.0,2.231404958677686,31.17948717948718,4.4506578947368425,1.2564102564102564,4.049586776859504,2.396694214876033,0.1652892561983471,0.0,0.0,0.1652892561983471,0.0,5.785123966942149,0.49586776859504134,0.0,5.289256198347108,10.991735537190083,0.4132231404958678,0.0,23.561643835616437,0.0,0.0,2.191780821917808,97.8082191780822,0.0,2.231404958677686,1216,39,Facil
TramitesDGT,10.220994475138122,0.0,1.9337016574585635,13.259668508287293,4.972375690607735,0.8287292817679558,0.8287292817679558,0.0,14.917127071823204,13.259668508287293,24.861878453038674,6.077348066298343,0.0,0.0,1.1049723756906078,0.0,0.0,0.27624309392265195,0.0,75.41436464088397,2.4861878453038675,2.7624309392265194,66.29834254143647,0.5524861878453039,3.314917127071823,0.0,2.7624309392265194,36.5,4.8191780821917805,2.0,5.524861878453039,3.0386740331491713,0.0,0.27624309392265195,0.0,0.0,0.0,4.419889502762431,0.0,0.0,4.972375690607735,14.640883977900552,0.0,0.0,21.11111111111111,0.0,0.0,1.1111111111111112,98.88888888888889,0.0,7.734806629834254,365,10,Facil
AyudasDesempleadosMayores45,8.254397834912043,0.0,0.8119079837618404,10.960757780784844,2.435723951285521,0.0,1.7591339648173208,0.0,12.178619756427604,16.23815967523681,24.62787550744249,5.142083897158322,0.0,0.2706359945872801,2.571041948579161,2.706359945872801,0.0,3.2476319350473615,0.0,78.07848443843031,2.165087956698241,1.7591339648173208,68.47090663058187,0.6765899864682002,2.435723951285521,0.0,2.706359945872801,35.22727272727273,4.512258064516129,1.4545454545454546,4.330175913396482,2.976995940460081,0.0,0.0,0.0,0.13531799729364005,0.0,5.953991880920162,0.13531799729364005,0.4059539918809202,4.059539918809202,11.907983761840324,0.0,0.13531799729364005,16.8,0.0,0.0,2.0,98.0,0.0,1.4884979702300405,775,22,Facil
CertificadoMatrimonioWeb,19.667738478027868,0.0,0.1607717041800643,15.219721329046088,4.340836012861736,0.3215434083601286,2.465166130760986,0.05359056806002144,13.07609860664523,13.665594855305466,21.543408360128616,6.484458735262594,0.0,0.5359056806002144,3.0010718113612005,1.5541264737406217,0.0,0.37513397642015006,0.0,76.04501607717042,3.1082529474812435,1.9828510182207932,68.81028938906752,1.4469453376205788,3.429796355841372,0.21436227224008575,2.304394426580922,21.75,4.795292829775589,0.7380952380952381,3.322615219721329,4.501607717041801,0.0,0.1607717041800643,0.05359056806002144,0.0,0.0,5.627009646302251,1.0182207931404073,0.0,6.216505894962487,15.809217577706324,0.0,0.05359056806002144,34.390651085141904,0.0,0.0,1.5025041736227045,98.49749582637729,0.0,5.948553054662379,1827,84,Facil
EvitarEngañosContratacion,12.647374062165058,0.7502679528403001,0.4287245444801715,13.290460878885316,2.8938906752411575,0.5359056806002144,1.3933547695605573,0.4287245444801715,13.290460878885316,14.14790996784566,25.616291532690248,5.466237942122186,0.0,0.3215434083601286,2.679528403001072,0.4287245444801715,0.0,1.1789924973204715,0.0,77.17041800643086,4.180064308681672,1.607717041800643,71.16827438370846,0.4287245444801715,4.180064308681672,0.0,2.0364415862808145,23.35,4.643468950749464,1.15,4.930332261521972,4.180064308681672,0.0,0.0,0.0,0.0,0.0,5.680600214362272,1.9292604501607717,0.0,4.072883172561629,13.07609860664523,0.6430868167202572,0.0,27.864583333333332,0.0,0.0,0.78125,99.21875,0.0,3.6441586280814575,934,40,Facil
TramitesExtranjeriaEnEspaña,11.428571428571429,0.0,0.8791208791208791,10.989010989010989,3.2967032967032965,0.21978021978021978,0.6593406593406593,0.0,11.648351648351648,13.406593406593407,27.692307692307693,9.010989010989011,0.0,0.21978021978021978,1.7582417582417582,2.6373626373626373,0.0,0.21978021978021978,0.0,72.52747252747253,4.395604395604396,2.4175824175824174,64.83516483516483,0.43956043956043955,3.076923076923077,0.8791208791208791,2.197802197802198,52.333333333333336,4.974522292993631,1.8888888888888888,3.7362637362637363,1.978021978021978,0.0,0.0,0.0,0.0,0.0,5.054945054945055,0.8791208791208791,0.0,2.197802197802198,16.043956043956044,0.0,0.0,24.42396313364055,0.0,0.0,0.9216589861751152,99.07834101382488,0.0,7.6923076923076925,471,9,Facil
DarseBajaParo,7.320099255583126,0.0,0.7444168734491315,16.997518610421835,5.459057071960298,0.8684863523573201,1.3647642679900744,0.0,12.531017369727047,14.267990074441688,23.076923076923077,3.225806451612903,0.0,0.12406947890818859,2.6054590570719602,2.2332506203473947,0.0,0.0,0.0,83.37468982630273,1.6129032258064515,1.7369727047146402,68.98263027295286,0.9925558312655087,6.947890818858561,0.0,5.2109181141439205,28.857142857142858,4.400990099009901,0.8214285714285714,2.8535980148883375,3.4739454094292803,0.0,0.0,0.0,0.0,0.0,7.07196029776675,0.8684863523573201,0.0,6.947890818858561,11.166253101736972,0.0,0.0,20.938628158844764,0.0,0.0,1.8050541516245486,98.19494584837545,0.0,1.8610421836228288,808,28,Facil
ReferenciaCatastralInmueble,6.1688311688311686,0.21645021645021645,1.1904761904761905,13.96103896103896,4.220779220779221,0.3246753246753247,1.1904761904761905,0.21645021645021645,13.528138528138529,11.147186147186147,22.943722943722943,3.6796536796536796,0.0,0.10822510822510822,2.705627705627706,1.2987012987012987,0.0,0.0,0.0,72.5108225108225,4.978354978354979,1.948051948051948,66.991341991342,0.6493506493506493,5.194805194805195,0.5411255411255411,2.4891774891774894,24.394736842105264,4.435814455231931,1.131578947368421,4.653679653679654,3.896103896103896,0.0,0.0,0.0,0.21645021645021645,0.10822510822510822,6.0606060606060606,0.7575757575757576,0.0,4.112554112554113,18.073593073593074,0.10822510822510822,0.21645021645021645,21.362229102167184,0.0,0.0,1.5479876160990713,98.45201238390094,0.0,8.766233766233766,927,38,Facil
CertificadoFacil,6.932409012131716,0.3466204506065858,1.9064124783362217,10.74523396880416,3.9861351819757367,0.5199306759098787,0.6932409012131716,0.0,16.81109185441941,17.33102253032929,25.996533795493935,6.932409012131716,0.0,0.5199306759098787,2.2530329289428077,2.946273830155979,0.0,0.1733102253032929,0.0,79.20277296360486,2.2530329289428077,2.5996533795493932,70.8838821490468,0.8665511265164645,5.1993067590987865,0.0,2.4263431542461005,38.0625,4.533661740558292,1.125,3.119584055459272,2.2530329289428077,0.0,0.8665511265164645,0.0,0.1733102253032929,0.0,4.15944540727903,0.5199306759098787,0.0,2.4263431542461005,9.532062391681109,0.0,0.1733102253032929,20.158102766798418,0.0,0.0,1.1857707509881423,98.81422924901186,0.0,1.9064124783362217,609,16,Facil
ContratoIndefinido,14.534883720930232,0.0,0.0,11.544850498338871,2.990033222591362,0.24916943521594684,1.9933554817275747,0.0,14.03654485049834,17.441860465116278,25.249169435215947,6.7275747508305646,0.0,0.5813953488372093,2.4916943521594686,0.33222591362126247,0.0,0.08305647840531562,0.08305647840531562,84.30232558139535,2.4916943521594686,0.9136212624584718,74.75083056478405,0.6644518272425249,4.983388704318937,0.0,3.0730897009966776,32.18421052631579,4.973834832379395,1.368421052631579,4.318936877076412,2.823920265780731,0.0,0.08305647840531562,0.0,0.16611295681063123,0.0,4.983388704318937,0.6644518272425249,0.24916943521594684,4.8172757475083055,9.800664451827242,0.0,0.16611295681063123,34.65346534653465,0.0,0.0,2.227722772277228,97.77227722772277,0.0,2.159468438538206,1223,38,Facil
PlanRetornoDobleNacionalidad,12.47216035634744,0.0,0.89086859688196,13.437268002969562,4.008908685968819,0.44543429844098,2.7468448403860433,0.0,13.066072754268745,15.664439495174461,24.276169265033406,5.79064587973274,0.0,0.44543429844098,2.969561989606533,2.7468448403860433,0.0,0.9651076466221232,0.07423904974016332,79.43578322197476,1.78173719376392,2.078693392724573,68.67112100965107,0.9651076466221232,4.4543429844097995,0.0,2.969561989606533,25.12727272727273,4.709840810419681,0.8909090909090909,3.637713437268003,3.414996288047513,0.0,0.07423904974016332,0.0,0.14847809948032664,0.14847809948032664,3.860430586488493,0.89086859688196,0.07423904974016332,4.8997772828507795,11.878247958426131,0.0,0.14847809948032664,28.361344537815125,0.0,0.0,1.050420168067227,98.94957983193277,0.0,4.008908685968819,1382,55,Facil
DerechoVacaciones,13.060320973990038,0.11068068622025456,0.05534034311012728,15.605976757055894,4.095185390149419,0.5534034311012729,2.324294410625346,0.0,16.49142224681793,15.163254012174875,22.02545655783066,3.8184836745987827,0.0,0.27670171555063644,3.2650802434975095,0.11068068622025456,0.05534034311012728,0.774764803541782,0.0,85.11344770337575,1.9922523519645823,0.8854454897620365,76.09297177642502,0.8301051466519093,4.648588821250692,0.0,3.8184836745987827,28.234375,4.572219147758716,1.28125,4.537908135030437,3.154399557277255,0.0,0.27670171555063644,0.0,0.27670171555063644,0.0,5.589374654122856,1.7155506364139457,0.05534034311012728,5.976757055893747,8.96513558384062,0.05534034311012728,0.0,36.41732283464567,0.0,0.0,2.1653543307086616,97.83464566929133,0.0,0.8301051466519093,1807,64,Facil
CobrarParoTrabajarTempoParcial,11.400651465798045,0.0,0.8143322475570033,16.775244299674267,4.397394136807818,1.6286644951140066,1.4657980456026058,0.24429967426710097,14.90228013029316,15.06514657980456,22.55700325732899,1.8729641693811074,0.0,0.08143322475570032,1.5472312703583062,2.035830618892508,0.0,0.16286644951140064,0.08143322475570032,84.28338762214983,2.52442996742671,0.48859934853420195,74.6742671009772,0.40716612377850164,5.618892508143323,0.0,5.130293159609121,31.23076923076923,4.2151067323481115,1.1794871794871795,3.745928338762215,3.257328990228013,0.0,0.08143322475570032,0.08143322475570032,0.0,0.5700325732899023,5.618892508143323,1.3843648208469055,0.0,6.026058631921824,10.01628664495114,0.0,0.24429967426710097,27.485380116959064,0.0,0.0,2.6315789473684212,97.36842105263158,0.0,2.2801302931596092,1218,39,Facil
ParoEn2019,10.73541842772612,0.16906170752324598,1.606086221470837,12.003381234150465,1.6906170752324599,0.08453085376162299,1.521555367709214,0.08453085376162299,12.933220625528318,14.285714285714286,20.202874049027894,3.5502958579881656,0.0,0.25359256128486896,2.620456466610313,4.649196956889265,0.08453085376162299,2.113271344040575,0.0,72.18934911242603,3.3812341504649197,2.113271344040575,63.65173288250212,0.760777683854607,4.22654268808115,0.0,2.789518174133559,31.58974358974359,4.116071428571429,1.6923076923076923,5.579036348267118,3.1276415891800506,0.0,0.08453085376162299,0.0,0.08453085376162299,1.267962806424345,6.424344885883348,0.5071851225697379,0.08453085376162299,4.057480980557903,14.032121724429416,0.16906170752324598,0.33812341504649196,16.717325227963524,0.0,0.0,3.3434650455927053,96.65653495440729,0.0,1.098901098901099,1232,39,Facil
CobrarParoTrasBajaVoluntaria,13.159454653230586,0.2963841138114997,0.5334914048606995,15.649081209247184,4.267931238885596,0.17783046828689983,2.2525192649673977,0.05927682276229994,14.997036158861885,14.582098399525785,22.406639004149376,3.2602252519264967,0.0,0.35566093657379966,3.971547125074096,0.948429164196799,0.05927682276229994,0.4742145820983995,0.05927682276229994,85.59573206876111,1.3633669235328987,0.948429164196799,79.43094250148192,0.5927682276229994,2.667457024303497,0.0,2.4896265560165975,34.14,4.489748096074985,1.42,4.208654416123296,2.6081802015411975,0.05927682276229994,0.2963841138114997,0.05927682276229994,0.35566093657379966,0.0,6.520450503852993,1.6004742145820985,0.05927682276229994,7.350326022525192,9.66212211025489,0.17783046828689983,0.0,30.736842105263158,0.0,0.05927682276229994,1.894736842105263,98.10526315789474,0.0,1.4819205690574986,1707,50,Facil
ArraigoFamiliarF,12.117780294450736,0.0,0.22650056625141562,14.269535673839185,4.869762174405436,0.0,3.057757644394111,0.0,13.363533408833522,17.214043035107586,23.89580973952435,6.568516421291053,0.0,0.33975084937712347,2.378255945639864,1.4722536806342015,0.11325028312570781,0.6795016987542469,0.0,82.6727066817667,4.077010192525481,1.3590033975084939,71.34767836919592,1.1325028312570782,6.455266138165346,0.11325028312570781,2.944507361268403,28.677419354838708,4.818897637795276,0.7096774193548387,2.491506228765572,3.5107587768969424,0.0,0.0,0.0,0.22650056625141562,0.0,4.190260475651189,0.7927519818799547,0.0,6.342015855039637,8.493771234428086,0.0,0.0,28.09667673716012,0.0,0.0,1.8126888217522659,98.18731117824774,0.0,1.5855039637599093,889,31,Facil
CambioDomicilioINEM,9.513023782559456,0.33975084937712347,1.245753114382786,14.382785956964893,3.9637599093997733,0.5662514156285391,1.5855039637599093,0.33975084937712347,14.269535673839185,16.194790486976217,23.89580973952435,2.944507361268403,0.0,0.5662514156285391,3.5107587768969424,2.2650056625141564,0.0,0.22650056625141562,0.0,80.86070215175538,3.2842582106455267,1.4722536806342015,72.59343148357871,0.33975084937712347,4.869762174405436,0.0,3.057757644394111,29.096774193548388,4.431263858093127,1.3225806451612903,4.64326160815402,3.1710079275198186,0.0,0.0,0.0,0.45300113250283125,0.0,4.303510758776897,1.6987542468856172,0.11325028312570781,5.436013590033975,11.664779161947905,0.33975084937712347,0.5662514156285391,25.0,0.0,0.0,2.6923076923076925,97.3076923076923,0.0,1.3590033975084939,902,31,Facil
AyudasVictimasViolenciaGeneroFacil,13.921360255047821,0.10626992561105207,1.487778958554729,11.583421891604676,4.038257173219979,0.21253985122210414,1.1689691817215728,0.10626992561105207,13.071200850159405,16.896918172157278,25.823591923485655,3.8257173219978746,0.0,0.0,1.2752391073326248,2.869287991498406,0.0,1.0626992561105206,0.0,79.48990435706695,3.1880977683315623,1.2752391073326248,69.6068012752391,0.7438894792773645,4.463336875664187,0.0,1.8065887353878853,33.266666666666666,4.487975951903808,1.4,4.463336875664187,2.975557917109458,0.0,0.21253985122210414,0.0,0.0,0.21253985122210414,5.100956429330499,0.6376195536663124,0.0,2.763018065887354,11.477151965993624,0.10626992561105207,0.0,27.513227513227513,0.0,0.0,0.5291005291005291,99.47089947089947,0.0,0.9564293304994687,998,30,Facil
InstalarActivarDNIElectronico,9.93006993006993,0.0,3.3566433566433567,16.713286713286713,4.685314685314685,0.6293706293706294,2.5174825174825175,0.48951048951048953,15.944055944055943,13.916083916083917,21.25874125874126,6.783216783216783,0.0,0.4195804195804196,3.076923076923077,0.2097902097902098,0.06993006993006994,0.5594405594405595,0.06993006993006994,75.1048951048951,6.643356643356643,2.237762237762238,72.23776223776224,0.6293706293706294,2.097902097902098,0.4195804195804196,2.797202797202797,25.818181818181817,4.545774647887324,1.0363636363636364,3.986013986013986,3.8461538461538463,0.0,0.13986013986013987,0.0,0.06993006993006994,0.0,5.314685314685315,0.6993006993006993,0.0,6.433566433566433,12.517482517482517,0.0,0.2097902097902098,28.429423459244532,0.0,0.0,1.5904572564612327,98.40954274353876,0.0,6.783216783216783,1420,55,Facil
CitaPreviaDGTFacil,7.699530516431925,0.4694835680751174,1.1267605633802817,13.990610328638498,4.788732394366197,0.4694835680751174,1.784037558685446,0.18779342723004694,13.708920187793428,13.427230046948356,23.849765258215964,4.507042253521127,0.0,0.3755868544600939,2.4413145539906105,1.408450704225352,0.0,0.7511737089201878,0.0,72.86384976525821,4.037558685446009,2.723004694835681,65.82159624413146,0.9389671361502347,4.413145539906103,2.4413145539906105,2.4413145539906105,18.589285714285715,4.455331412103747,0.5535714285714286,2.9107981220657275,5.446009389671362,0.0,0.18779342723004694,0.09389671361502347,0.09389671361502347,0.0,4.882629107981221,0.3755868544600939,0.09389671361502347,3.943661971830986,17.464788732394368,0.0,0.0,23.076923076923077,0.0,0.0,1.3262599469496021,98.6737400530504,0.0,8.35680751173709,1041,56,Facil
DARDE,11.145272867025366,0.0,1.3066871637202153,15.757109915449654,6.533435818601076,0.3843197540353574,1.6910069177555727,0.0,15.06533435818601,14.45042275172944,25.134511913912377,2.7671022290545735,0.0,0.15372790161414296,1.8447348193697155,1.9215987701767872,0.0,0.9223674096848578,0.0,80.47655649500385,2.7671022290545735,1.3066871637202153,74.94235203689469,0.3843197540353574,3.535741737125288,0.0,1.767870868562644,39.1764705882353,4.208708708708708,1.7647058823529411,4.611837048424289,2.229054573405073,0.0,0.0,0.0,0.15372790161414296,0.0,6.533435818601076,0.3074558032282859,0.0,5.073020753266718,10.453497309761723,0.0,0.0,26.023391812865498,0.0,0.0,3.801169590643275,96.19883040935673,0.0,2.536510376633359,1332,34,Facil
AyudasParadosLargaDuracionFacil,7.959743824336688,0.09149130832570906,3.568161024702653,11.253430924062213,2.7447392497712717,0.09149130832570906,2.2872827081427265,0.0,12.62580054894785,15.279048490393413,24.702653247941445,4.757548032936871,0.0,0.36596523330283626,2.561756633119854,4.208600182982616,0.0,1.1893870082342177,0.09149130832570906,78.04208600182983,3.7511436413540715,1.1893870082342177,70.7227813357731,0.36596523330283626,4.483074107959744,0.0,3.019213174748399,39.03333333333333,4.549957301451751,1.0333333333333334,2.8362305580969807,2.4702653247941444,0.0,0.36596523330283626,0.09149130832570906,0.45745654162854527,0.09149130832570906,4.574565416285453,0.6404391582799634,0.0,6.038426349496798,11.71088746569076,0.09149130832570906,0.5489478499542544,21.614583333333332,0.0,0.0,1.3020833333333333,98.69791666666667,0.0,0.9149130832570905,1171,30,Facil
CertificadoDigitalFacil,7.654320987654321,0.49382716049382713,0.24691358024691357,14.567901234567902,5.925925925925926,0.7407407407407407,1.2345679012345678,0.0,15.308641975308642,10.617283950617283,25.679012345679013,8.395061728395062,0.0,0.49382716049382713,2.2222222222222223,0.7407407407407407,0.0,0.0,0.0,79.50617283950618,2.7160493827160495,2.4691358024691357,72.8395061728395,0.49382716049382713,3.7037037037037037,0.0,1.4814814814814814,29.214285714285715,5.0,2.2142857142857144,7.654320987654321,2.962962962962963,0.0,0.0,0.0,0.0,0.0,5.679012345679013,0.7407407407407407,0.0,1.9753086419753085,12.592592592592593,0.49382716049382713,0.0,21.27659574468085,0.0,0.0,0.5319148936170213,99.46808510638297,0.0,2.962962962962963,409,14,Facil
TramitesINEM,4.504504504504505,0.0,5.105105105105105,5.405405405405405,1.8018018018018018,0.3003003003003003,0.3003003003003003,0.0,9.60960960960961,13.513513513513514,33.033033033033036,7.207207207207207,0.0,0.3003003003003003,1.5015015015015014,4.804804804804805,0.0,0.3003003003003003,0.0,67.26726726726727,4.504504504504505,2.7027027027027026,57.65765765765766,0.9009009009009009,6.606606606606607,0.6006006006006006,2.4024024024024024,58.0,4.741379310344827,1.5,2.7027027027027026,1.5015015015015014,0.0,0.0,0.0,0.0,0.0,1.8018018018018018,0.3003003003003003,0.0,0.6006006006006006,20.72072072072072,0.0,0.3003003003003003,14.193548387096774,0.0,0.0,1.2903225806451613,98.70967741935483,0.0,11.711711711711711,348,6,Facil
PrestacionDesempleo,11.463133640552995,0.1152073732718894,1.0368663594470047,12.845622119815669,3.3986175115207375,0.0576036866359447,2.9953917050691246,0.0,13.076036866359447,14.804147465437788,23.90552995391705,4.78110599078341,0.0,0.4032258064516129,2.707373271889401,2.8225806451612905,0.0,1.3824884792626728,0.0,76.38248847926268,2.9377880184331797,3.052995391705069,64.11290322580645,1.900921658986175,6.394009216589862,0.0,3.110599078341014,25.82608695652174,4.508978675645342,0.927536231884058,3.686635944700461,3.7442396313364057,0.0,0.0576036866359447,0.0576036866359447,0.2304147465437788,0.2304147465437788,5.011520737327189,0.6336405529953917,0.1152073732718894,3.9170506912442398,11.693548387096774,0.0576036866359447,0.0576036866359447,24.21441774491682,0.0,0.0,1.8484288354898337,98.15157116451017,0.0,1.4400921658986174,1782,69,Facil
