Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Tipo
AyudasVictimasViolenciaGeneroFacil,9.218436873747494,2.1042084168336674,1.9038076152304608,10.220440881763528,3.2064128256513027,0.20040080160320642,1.1022044088176353,11.823647294589179,17.935871743486974,28.35671342685371,2.7054108216432864,0.6012024048096193,0.0,0.0,2.50501002004008,0.0,0.0,1.503006012024048,0.0,86.37274549098197,0.30060120240480964,0.20040080160320642,0.0,1.6032064128256514,33.266666666666666,4.487975951903808,Facil
BecasParo,5.612552806276403,1.2070006035003018,1.1466505733252867,12.371756185878093,2.172601086300543,0.3621001810500905,1.388050694025347,12.432106216053109,16.535908267954134,25.528062764031382,2.896801448400724,0.724200362100181,0.0,0.4224502112251056,1.1466505733252867,0.4224502112251056,0.0,0.8449004224502112,0.0,87.02474351237176,0.3621001810500905,0.30175015087507545,0.0,1.508750754375377,30.685185185185187,4.571514785757393,Facil
BuscarConvenioColectivo,3.2044198895027622,1.2154696132596685,0.5524861878453039,12.265193370165745,2.6519337016574585,0.22099447513812154,1.8784530386740332,13.591160220994475,16.243093922651934,23.977900552486187,1.5469613259668509,0.8839779005524862,0.0,0.22099447513812154,1.988950276243094,0.0,0.0,0.3314917127071823,0.0,86.29834254143647,0.4419889502762431,0.3314917127071823,0.0,1.2154696132596685,36.2,4.728176795580111,Facil
CalendarioDelContribuyente,1.103448275862069,1.103448275862069,1.9310344827586208,9.241379310344827,2.6206896551724137,0.0,1.103448275862069,12.827586206896552,19.17241379310345,23.862068965517242,8.275862068965518,0.5517241379310345,0.0,0.27586206896551724,1.3793103448275863,0.13793103448275862,0.13793103448275862,5.655172413793103,0.0,83.72413793103448,0.0,0.13793103448275862,0.0,2.4827586206896552,51.785714285714285,4.4110344827586205,Facil
CambioDomicilioINEM,3.991130820399113,0.6651884700665188,1.9955654101995566,13.52549889135255,3.3259423503325944,0.5543237250554324,1.5521064301552105,13.52549889135255,16.74057649667406,25.83148558758315,0.8869179600886918,0.7760532150776053,0.0,0.5543237250554324,2.2172949002217295,0.4434589800443459,0.0,0.22172949002217296,0.0,87.91574279379158,0.11086474501108648,0.5543237250554324,0.0,2.328159645232816,29.096774193548388,4.431263858093127,Facil
CertificadoDefuncion,3.2598274209012463,0.7670182166826462,0.7670182166826462,15.627996164908916,3.8350910834132312,0.3835091083413231,2.4928092042186,12.943432406519655,15.436241610738255,23.585810162991372,1.342281879194631,0.862895493767977,0.0,0.19175455417066156,0.9587727708533078,0.3835091083413231,0.0,0.7670182166826462,0.0,87.72770853307766,0.28763183125599234,0.28763183125599234,0.0,2.205177372962608,20.45098039215686,4.653883029721956,Facil
CertificadoDelitosSexuales,5.872193436960276,1.468048359240069,0.690846286701209,13.03972366148532,3.3678756476683938,0.17271157167530224,1.7271157167530224,10.103626943005182,16.23488773747841,25.820379965457686,1.5544041450777202,1.0362694300518134,0.0,0.9499136442141624,1.9861830742659758,0.0,0.0,0.5181347150259067,0.0,87.30569948186529,0.25906735751295334,0.5181347150259067,0.0,1.381692573402418,35.09090909090909,4.938687392055268,Facil
CertificadoDigitalFacil,2.93398533007335,2.2004889975550124,0.7334963325183375,13.691931540342297,5.134474327628362,0.4889975550122249,1.466992665036675,14.180929095354523,11.7359413202934,28.117359413202934,0.7334963325183375,1.466992665036675,0.0,0.4889975550122249,0.4889975550122249,0.24449877750611246,0.0,0.0,0.0,85.81907090464547,0.4889975550122249,0.7334963325183375,0.0,1.7114914425427872,29.214285714285715,5.0,Facil
CertificadoEmpresa,6.73469387755102,1.6326530612244898,1.530612244897959,12.551020408163266,2.9591836734693877,0.0,3.163265306122449,13.877551020408163,17.346938775510203,27.448979591836736,1.9387755102040816,0.7142857142857143,0.0,0.6122448979591837,1.1224489795918366,0.30612244897959184,0.0,0.5102040816326531,0.0,86.42857142857143,0.8163265306122449,0.7142857142857143,0.0,1.6326530612244898,25.789473684210527,4.625510204081633,Facil
CertificadoFacil,4.761904761904762,1.477832512315271,1.6420361247947455,10.180623973727421,3.9408866995073892,0.3284072249589491,0.9852216748768473,13.136288998357964,18.555008210180624,26.76518883415435,5.911330049261084,1.3136288998357963,0.0,0.49261083743842365,2.6272577996715927,0.49261083743842365,0.0,2.955665024630542,0.0,83.2512315270936,0.49261083743842365,1.1494252873563218,0.0,2.4630541871921183,38.0625,4.533661740558292,Facil
CertificadoMatrimonioWeb,5.090311986863711,1.0399562123700055,1.20415982484948,15.38040503557745,3.6672140120415984,0.21893814997263272,2.9009304871373836,11.822660098522167,15.873015873015873,23.864258347016968,2.681992337164751,1.0399562123700055,0.0,0.5473453749315819,1.3136288998357963,0.16420361247947454,0.0,0.7115489874110563,0.0,85.71428571428571,0.60207991242474,0.60207991242474,0.0,1.8609742747673783,21.75,4.795292829775589,Facil
CertificadoRetencionesIRPF2019Facil,2.2606382978723403,1.7287234042553192,4.787234042553192,13.962765957446809,2.6595744680851063,0.13297872340425532,2.127659574468085,12.367021276595745,15.824468085106384,25.930851063829788,3.324468085106383,0.39893617021276595,0.0,0.26595744680851063,3.4574468085106385,0.5319148936170213,0.0,2.6595744680851063,0.0,82.57978723404256,0.5319148936170213,2.2606382978723403,0.0,2.7925531914893615,32.69565217391305,4.238031914893617,Facil
Certificados,4.88479262672811,1.2903225806451613,0.5529953917050692,13.91705069124424,3.410138248847926,0.2764976958525346,2.9493087557603688,13.732718894009217,16.40552995391705,26.451612903225808,1.3824884792626728,1.1981566820276497,0.0,0.5529953917050692,2.488479262672811,0.3686635944700461,0.0,0.18433179723502305,0.0,88.47926267281106,0.3686635944700461,0.09216589861751152,0.0,2.119815668202765,30.13888888888889,4.894009216589862,Facil
CertificadosDigitales,3.1884057971014492,1.8840579710144927,2.028985507246377,16.666666666666668,4.492753623188406,0.14492753623188406,2.318840579710145,14.057971014492754,12.46376811594203,22.028985507246375,1.0144927536231885,1.1594202898550725,0.0,0.43478260869565216,0.5797101449275363,0.0,0.0,0.0,0.0,87.10144927536231,0.43478260869565216,1.3043478260869565,0.0,2.028985507246377,25.555555555555557,4.749275362318841,Facil
CitaPreviaAgenciaTributaria,3.6627906976744184,1.627906976744186,1.686046511627907,12.093023255813954,4.069767441860465,0.05813953488372093,0.6395348837209303,13.19767441860465,15.290697674418604,25.58139534883721,5.6395348837209305,1.0465116279069768,0.0,0.29069767441860467,0.5232558139534884,0.0,0.0,2.9651162790697674,0.0,83.72093023255815,0.5232558139534884,0.29069767441860467,0.0,2.7906976744186047,26.060606060606062,4.383720930232558,Facil
CitaPreviaDGT,3.8424591738712777,1.344860710854947,1.7291066282420748,14.024975984630164,4.707012487992315,0.4803073967339097,1.8251681075888568,13.160422670509126,14.985590778097983,25.16810758885687,4.707012487992315,0.5763688760806917,0.0,0.38424591738712777,1.344860710854947,0.09606147934678194,0.0,0.8645533141210374,0.0,83.76560999039386,0.8645533141210374,0.19212295869356388,0.0,1.9212295869356388,18.589285714285715,4.455331412103747,Facil
CitaPreviaDGTFacil,3.8424591738712777,1.344860710854947,1.7291066282420748,14.024975984630164,4.707012487992315,0.4803073967339097,1.8251681075888568,13.160422670509126,14.985590778097983,25.16810758885687,4.707012487992315,0.5763688760806917,0.0,0.38424591738712777,1.344860710854947,0.09606147934678194,0.0,0.8645533141210374,0.0,83.76560999039386,0.8645533141210374,0.19212295869356388,0.0,1.9212295869356388,18.589285714285715,4.455331412103747,Facil
CitaPreviaExtranjeriaHuellas,2.6755852842809364,1.939799331103679,0.7357859531772575,5.016722408026756,1.2709030100334449,0.13377926421404682,0.7357859531772575,5.016722408026756,8.093645484949834,32.642140468227424,28.963210702341136,0.9364548494983278,0.0,0.0,3.277591973244147,0.4682274247491639,0.0,24.548494983277592,0.0,57.65886287625418,0.802675585284281,0.8695652173913043,0.0,0.4013377926421405,57.5,4.241471571906355,Facil
CitaPreviaHacienda,5.767599660729432,1.9508057675996606,2.1204410517387617,14.164546225614927,5.343511450381679,0.33927056827820185,1.3570822731128074,12.468193384223918,16.11535199321459,24.681933842239186,3.053435114503817,1.441899915182358,0.0,0.6785411365564037,3.138252756573367,0.33927056827820185,0.0,1.1874469889737065,0.0,85.07209499575912,0.42408821034775235,0.2544529262086514,0.0,2.6293469041560646,32.75,4.664970313825275,Facil
CitaPreviaINEMTelefono,2.699055330634278,0.5398110661268556,4.183535762483131,9.851551956815115,2.294197031039136,0.1349527665317139,1.214574898785425,8.63697705802969,10.39136302294197,25.371120107962213,21.997300944669366,0.1349527665317139,0.0,0.0,2.0242914979757085,6.207827260458839,0.1349527665317139,21.592442645074225,0.0,69.23076923076923,0.4048582995951417,1.349527665317139,0.0,1.8893387314439947,39.0,4.086369770580297,Facil
CitaPreviaRenovarDNIPasaporte,2.3516237402015676,2.015677491601344,2.3516237402015676,15.453527435610303,5.375139977603584,0.671892497200448,1.5677491601343785,12.541993281075028,14.893617021276595,23.404255319148938,4.479283314669653,0.7838745800671892,0.0,0.4479283314669653,1.9036954087346025,0.335946248600224,0.0,1.007838745800672,0.0,82.30683090705487,1.2318029115341544,0.7838745800671892,0.0,2.9115341545352744,26.264705882352942,4.35498320268757,Facil
CitaPreviaSanitaria,3.0395136778115504,0.7598784194528876,1.5197568389057752,12.158054711246201,3.0395136778115504,0.45592705167173253,1.0638297872340425,12.310030395136778,13.221884498480243,28.72340425531915,4.103343465045593,0.1519756838905775,0.0,0.45592705167173253,3.0395136778115504,1.21580547112462,0.0,0.303951367781155,0.0,85.56231003039514,1.0638297872340425,0.7598784194528876,0.0,3.0395136778115504,25.307692307692307,4.743161094224924,Facil
CitaPreviaSeguridadSocial,3.9893617021276597,1.4184397163120568,1.5070921985815602,15.691489361702128,5.673758865248227,0.1773049645390071,1.7730496453900708,13.386524822695035,13.297872340425531,25.0,7.358156028368795,0.1773049645390071,0.0,0.3546099290780142,0.975177304964539,0.4432624113475177,0.0,1.950354609929078,0.0,81.02836879432624,2.393617021276596,0.26595744680851063,0.0,2.0390070921985815,27.51219512195122,4.590425531914893,Facil
CitaPreviaServicioSanitarioSaludAndaluz,3.198887343532684,1.5299026425591098,2.5034770514603615,13.073713490959666,3.8942976356050067,0.5563282336578581,1.5299026425591098,13.630041724617524,14.46453407510431,25.45201668984701,3.6161335187760777,0.0,0.0,0.5563282336578581,0.9735744089012517,0.5563282336578581,0.0,1.2517385257301807,0.0,84.97913769123782,0.6954102920723226,0.8344923504867872,0.0,2.2253129346314324,27.653846153846153,4.385257301808067,Facil
CitaPreviaSescam,2.0440251572327046,1.2578616352201257,0.6289308176100629,12.89308176100629,4.088050314465409,0.4716981132075472,1.4150943396226414,11.635220125786164,16.037735849056602,23.89937106918239,4.40251572327044,0.9433962264150944,0.0,0.9433962264150944,1.4150943396226414,1.2578616352201257,0.0,1.8867924528301887,0.0,83.9622641509434,0.31446540880503143,2.0440251572327046,0.0,2.6729559748427674,24.46153846153846,4.562893081761007,Facil
CitaPreviaVacunacionMadrid,2.8901734104046244,0.1926782273603083,1.5414258188824663,18.88246628131021,6.74373795761079,0.3853564547206166,2.697495183044316,12.524084778420038,13.872832369942197,22.54335260115607,4.046242774566474,0.0,0.0,0.1926782273603083,1.1560693641618498,0.3853564547206166,0.0,0.5780346820809249,0.0,84.77842003853564,0.5780346820809249,0.9633911368015414,0.0,1.348747591522158,22.565217391304348,4.479768786127168,Facil
ClasesDeConveniosColectivos,1.6722408026755853,2.6755852842809364,0.33444816053511706,14.715719063545151,3.0100334448160537,1.0033444816053512,2.3411371237458196,12.040133779264215,15.050167224080267,21.070234113712374,0.6688963210702341,0.6688963210702341,0.0,0.6688963210702341,1.3377926421404682,0.0,0.0,0.33444816053511706,0.0,86.2876254180602,0.0,0.0,0.0,3.678929765886288,24.916666666666668,4.765886287625418,Facil
CobrarParoEmpezarTrabajar,7.177700348432055,1.5331010452961673,0.975609756097561,17.909407665505228,6.062717770034843,0.7665505226480837,1.254355400696864,11.358885017421603,15.54006968641115,20.766550522648085,2.299651567944251,0.5574912891986062,0.0,0.34843205574912894,1.8815331010452963,0.13937282229965156,0.0,1.6724738675958188,0.0,87.38675958188153,0.06968641114982578,0.34843205574912894,0.0,3.6933797909407664,32.61363636363637,4.359581881533101,Facil
CobrarParoEmpresaNoCotiza,4.444444444444445,0.24691358024691357,1.8518518518518519,18.02469135802469,4.074074074074074,0.7407407407407407,3.3333333333333335,15.802469135802468,15.555555555555555,23.08641975308642,1.9753086419753085,0.6172839506172839,0.0,0.7407407407407407,0.49382716049382713,0.0,0.0,0.24691358024691357,0.0,89.01234567901234,0.0,1.3580246913580247,0.0,3.45679012345679,28.928571428571427,4.458024691358025,Facil
CobrarParoEnExtranjero,8.447802197802197,0.9615384615384616,0.8241758241758241,15.934065934065934,4.326923076923077,0.7554945054945055,1.7857142857142858,12.637362637362637,16.208791208791208,25.343406593406595,2.4038461538461537,0.7554945054945055,0.0,0.27472527472527475,1.510989010989011,0.06868131868131869,0.0,1.3736263736263736,0.0,87.56868131868131,0.13736263736263737,0.27472527472527475,0.0,2.4725274725274726,28.54901960784314,4.539148351648351,Facil
CobrarParoPluriempleo,3.4965034965034967,0.40792540792540793,0.2913752913752914,14.685314685314685,2.913752913752914,1.2237762237762237,1.3986013986013985,14.335664335664335,15.734265734265735,21.32867132867133,3.554778554778555,0.11655011655011654,0.0,0.40792540792540793,0.5827505827505828,0.34965034965034963,0.0,2.913752913752914,0.0,87.00466200466201,0.17482517482517482,0.0,0.0,3.7296037296037294,29.586206896551722,4.178904428904429,Facil
CobrarParoReduceJornada,5.653021442495127,1.1046133853151396,1.6244314489928524,11.760883690708251,2.404158544509422,0.4548408057179987,2.2092267706302793,12.99545159194282,18.51851851851852,24.821312540610787,4.938271604938271,0.2599090318388564,0.0,0.4548408057179987,1.364522417153996,0.2599090318388564,0.0,2.7940220922677064,0.0,84.86029889538662,0.1299545159194282,0.649772579597141,0.0,2.664067576348278,24.428571428571427,4.414554905782976,Facil
CobrarParoTrabajarTempoParcial,5.829228243021347,0.16420361247947454,1.1494252873563218,17.24137931034483,4.433497536945813,1.3957307060755337,1.5599343185550083,13.136288998357964,15.435139573070607,22.249589490968802,2.955665024630542,0.08210180623973727,0.0,0.08210180623973727,1.8883415435139572,0.49261083743842365,0.0,1.2315270935960592,0.0,86.86371100164203,0.08210180623973727,0.3284072249589491,0.0,4.269293924466338,31.23076923076923,4.2151067323481115,Facil
CobrarParoTrasBajaVoluntaria,7.381370826010545,0.6444053895723492,0.70298769771529,14.997070884592853,3.925014645577036,0.1757469244288225,2.2847100175746924,13.532513181019333,15.46572934973638,23.19859402460457,2.050380785002929,0.9958992384299942,0.0,0.46865846514352666,0.9958992384299942,0.351493848857645,0.05858230814294083,0.9373169302870533,0.0,89.16227299355594,0.11716461628588166,0.29291154071470415,0.0,2.050380785002929,34.14,4.489748096074985,Facil
CompromisoActividad,5.274261603375527,2.4261603375527425,0.8438818565400844,9.915611814345992,3.7974683544303796,0.2109704641350211,1.5822784810126582,12.869198312236287,17.29957805907173,28.37552742616034,2.320675105485232,1.4767932489451476,0.0,0.6329113924050633,2.109704641350211,0.0,0.0,1.160337552742616,0.0,85.0210970464135,0.10548523206751055,0.4219409282700422,0.0,2.0042194092827006,27.085714285714285,4.727848101265823,Facil
ConjuntoTemporal,21.44669030300815,1.140392558207537,1.5088270770130487,13.105011148068277,3.531561826090135,0.34065572572096936,1.8633721992762893,12.451478489710881,15.66650827881136,25.525786761212032,4.381008077780621,0.7624547680836288,0.0,0.37793779012390805,1.8019664461420373,0.3852479988303666,0.012427354800979567,2.309294930370262,0.0,84.59519719287985,0.45908110676559816,0.5036733798749954,0.0,2.3677766000219305,28.82321955330805,4.549281771994591,Facil
ConsultarDevolucionDeRenta,3.6345776031434185,0.9823182711198428,0.7858546168958742,16.601178781925345,3.9292730844793713,0.19646365422396855,3.536345776031434,16.208251473477407,15.12770137524558,24.557956777996072,3.43811394891945,0.68762278978389,0.0,0.68762278978389,0.4911591355599214,0.0,0.19646365422396855,0.8840864440078585,0.0,88.31041257367387,0.3929273084479371,0.09823182711198428,0.0,3.732809430255403,30.848484848484848,4.68369351669941,Facil
ConsultarDudasSepe,2.493765586034913,0.49875311720698257,2.2443890274314215,9.72568578553616,2.493765586034913,0.49875311720698257,1.9950124688279303,9.72568578553616,21.69576059850374,33.16708229426434,4.239401496259352,1.2468827930174564,0.0,0.49875311720698257,2.493765586034913,0.0,0.0,0.7481296758104738,0.0,84.03990024937656,0.0,2.2443890274314215,0.0,2.743142144638404,40.1,5.29426433915212,Facil
ContratoEnPracticas,6.921487603305785,0.7747933884297521,0.3615702479338843,13.584710743801653,2.737603305785124,0.6198347107438017,2.272727272727273,15.340909090909092,15.909090909090908,24.070247933884296,1.9111570247933884,1.3946280991735538,0.0,0.6714876033057852,1.2396694214876034,0.0,0.0,1.4979338842975207,0.0,87.96487603305785,0.15495867768595042,0.25826446280991733,0.0,2.1177685950413223,26.88888888888889,4.645661157024794,Facil
ContratoIndefinido,6.377759607522486,1.3082583810302535,0.3270645952575634,11.120196238757154,2.7800490596892886,0.24529844644317253,1.9623875715453802,12.428454619787408,18.806214227309894,26.819296811120196,1.1447260834014719,1.1447260834014719,0.0,0.5723630417007359,0.3270645952575634,0.3270645952575634,0.0,0.49059689288634506,0.0,90.76042518397384,0.08176614881439084,0.1635322976287817,0.0,3.515944399018806,32.18421052631579,4.973834832379395,Facil
ContratoIndefinidoApoyoEmprendedoresFacil,5.0,1.6326530612244898,0.40816326530612246,12.142857142857142,3.7755102040816326,0.30612244897959184,1.6326530612244898,13.673469387755102,19.183673469387756,24.285714285714285,2.6530612244897958,0.7142857142857143,0.0,0.30612244897959184,1.2244897959183674,0.0,0.0,1.530612244897959,0.0,88.57142857142857,0.0,0.10204081632653061,0.0,3.36734693877551,26.486486486486488,4.696938775510204,Facil
ContratosTemporales,6.149545772187282,1.187980433263452,1.0482180293501049,13.626834381551364,3.63382250174703,0.27952480782669464,2.9350104821802936,12.508735150244584,17.120894479385047,25.9958071278826,2.4458420684835778,0.6289308176100629,0.0,0.4192872117400419,1.397624039133473,0.27952480782669464,0.0,1.5373864430468205,0.0,88.25995807127883,0.27952480782669464,0.06988120195667366,0.0,2.4458420684835778,31.108695652173914,4.773584905660377,Facil
ConvenioColectivo,5.461847389558233,1.1244979919678715,0.5622489959839357,11.244979919678714,2.4899598393574296,0.08032128514056225,1.285140562248996,14.698795180722891,13.333333333333334,25.301204819277107,1.7670682730923695,0.7228915662650602,0.0,0.08032128514056225,1.4457831325301205,0.1606425702811245,0.0,0.4819277108433735,0.0,85.5421686746988,0.1606425702811245,0.24096385542168675,0.0,1.0441767068273093,28.953488372093023,4.760642570281124,Facil
CoordinacionServiciosAutonomicosEmpleo,2.770083102493075,0.18467220683287167,1.3850415512465375,14.12742382271468,2.770083102493075,1.10803324099723,2.123730378578024,14.958448753462603,16.528162511542014,24.56140350877193,1.0156971375807942,1.2003693444136658,0.0,0.2770083102493075,1.3850415512465375,0.18467220683287167,0.0,0.0,0.0,89.01200369344414,0.36934441366574333,0.2770083102493075,0.0,2.677746999076639,41.65384615384615,4.701754385964913,Facil
CosteDefensaJuicioLaboral,6.879739978331528,1.1375947995666305,0.8125677139761647,16.793066088840735,5.742145178764897,0.27085590465872156,2.058504875406284,15.167930660888407,13.867822318526544,22.697724810400867,0.9209100758396533,0.3250270855904659,0.0,0.5417118093174431,0.27085590465872156,0.4333694474539545,0.05417118093174431,0.4333694474539545,0.0,88.94907908992415,0.16251354279523295,0.3250270855904659,0.0,1.7876489707475622,25.63888888888889,4.4599133261105095,Facil
CuandoObligatoriaDeclaracionRentaFacil,8.513513513513514,1.3063063063063063,0.9009009009009009,13.64864864864865,2.6576576576576576,0.09009009009009009,3.4234234234234235,10.765765765765765,15.135135135135135,23.783783783783782,3.7837837837837838,0.8558558558558559,0.0,0.36036036036036034,2.5675675675675675,0.5405405405405406,0.0,1.0360360360360361,0.0,82.61261261261261,0.8558558558558559,0.45045045045045046,0.0,2.5675675675675675,31.267605633802816,4.6824324324324325,Facil
CuentaBancariaFacil,1.8329938900203666,1.4256619144602851,3.054989816700611,13.64562118126273,4.684317718940937,0.814663951120163,0.814663951120163,12.627291242362526,14.663951120162933,24.84725050916497,2.8513238289205702,0.20366598778004075,0.0,0.20366598778004075,4.276985743380855,0.0,0.0,1.2219959266802445,0.0,84.92871690427698,0.0,1.2219959266802445,0.0,2.240325865580448,35.07142857142857,4.256619144602851,Facil
CurriculumEuropeo,4.962243797195254,0.970873786407767,1.725997842502697,13.807982740021576,3.0204962243797193,0.10787486515641856,2.0496224379719523,14.13160733549083,14.778856526429342,24.379719525350595,3.451995685005394,1.4023732470334411,0.0,1.0787486515641855,3.559870550161812,0.0,0.0,0.0,0.0,85.4368932038835,0.6472491909385113,0.21574973031283712,0.0,1.5102481121898597,31.96551724137931,4.732470334412082,Facil
CursosINEMFacil,3.6144578313253013,0.8605851979345955,2.667814113597246,13.080895008605852,3.9586919104991396,0.3442340791738382,1.2048192771084338,11.703958691910499,16.351118760757316,28.055077452667813,2.4096385542168677,0.774526678141136,0.0,0.1721170395869191,0.8605851979345955,0.8605851979345955,0.25817555938037867,1.2908777969018932,0.0,87.60757314974182,0.0,0.25817555938037867,0.0,2.4096385542168677,22.784313725490197,4.5688468158347675,Facil
DARDE,4.2792792792792795,1.2012012012012012,2.027027027027027,13.963963963963964,4.804804804804805,0.22522522522522523,1.8018018018018018,14.33933933933934,15.465465465465465,26.276276276276278,3.003003003003003,0.8258258258258259,0.0,0.15015015015015015,1.8768768768768769,0.0,0.0,0.9009009009009009,0.0,87.38738738738739,0.15015015015015015,0.3003003003003003,0.0,1.6516516516516517,39.1764705882353,4.208708708708708,Facil
DarseBajaParo,4.826732673267327,2.227722772277228,1.113861386138614,17.698019801980198,5.198019801980198,0.8663366336633663,1.4851485148514851,11.014851485148515,15.346534653465346,21.65841584158416,1.8564356435643565,0.12376237623762376,0.0,0.24752475247524752,2.103960396039604,0.12376237623762376,0.0,0.12376237623762376,0.0,88.24257425742574,0.12376237623762376,0.49504950495049505,0.0,4.9504950495049505,28.857142857142858,4.400990099009901,Facil
DarseDeAltaAutonomo,3.8929440389294405,0.8110300081103001,1.6220600162206003,12.814274128142742,4.13625304136253,0.8921330089213301,1.1354420113544201,12.570965125709652,16.38280616382806,23.276561232765612,2.59529602595296,0.9732360097323601,0.0,0.24330900243309003,2.18978102189781,0.24330900243309003,0.08110300081103,1.5409570154095702,0.0,85.64476885644768,0.9732360097323601,0.7299270072992701,0.0,2.4330900243309004,28.674418604651162,4.709651257096513,Facil
DeclaracionDeLaRenta,4.671201814058957,1.0430839002267573,1.8140589569160999,11.97278911564626,3.5374149659863945,0.18140589569160998,1.2698412698412698,13.560090702947846,17.369614512471657,25.306122448979593,5.98639455782313,0.8616780045351474,0.0,0.1360544217687075,0.9977324263038548,0.09070294784580499,0.0,3.0385487528344672,0.0,83.12925170068027,0.7256235827664399,0.36281179138321995,0.0,2.811791383219955,23.210526315789473,4.513378684807257,Facil
DeclaracionDeLaRentaWeb,1.7982017982017982,0.5994005994005994,1.898101898101898,15.184815184815184,4.495504495504496,0.4995004995004995,1.6983016983016983,12.987012987012987,14.285714285714286,23.676323676323676,5.894105894105894,1.1988011988011988,0.0,0.3996003996003996,1.1988011988011988,0.0,0.0,1.098901098901099,0.0,82.81718281718281,0.8991008991008991,0.5994005994005994,0.0,2.997002997002997,29.441176470588236,4.544455544455545,Facil
DemandaEmpleo,4.033613445378151,1.5126050420168067,0.0,15.966386554621849,4.873949579831932,0.33613445378151263,2.3529411764705883,11.092436974789916,15.798319327731093,27.563025210084035,2.1848739495798317,2.0168067226890756,0.0,0.6722689075630253,0.8403361344537815,0.5042016806722689,0.16806722689075632,0.16806722689075632,0.0,86.5546218487395,0.0,0.0,0.0,2.1848739495798317,25.869565217391305,4.719327731092437,Facil
DerechoAbogadoOficio,5.299860529986053,0.9065550906555091,0.6276150627615062,15.829846582984658,4.463040446304045,0.5578800557880056,2.580195258019526,14.783821478382148,15.620641562064156,24.546722454672246,1.6736401673640167,0.41841004184100417,0.0,0.6276150627615062,1.0460251046025104,0.0697350069735007,0.0,0.6276150627615062,0.0,89.05160390516039,0.1394700139470014,0.1394700139470014,0.0,2.161785216178522,29.26530612244898,4.50697350069735,Facil
DerechoVacaciones,5.534034311012729,0.8854454897620365,0.6087437742114001,14.720531267293858,3.486441615938019,0.49806308799114557,2.2136137244050915,14.443829551743221,16.10403984504704,23.574986164914222,2.102933038184837,0.22136137244050913,0.0,0.27670171555063644,0.16602102933038185,0.0,0.05534034311012728,1.3835085777531821,0.0,88.54454897620366,0.8301051466519093,0.11068068622025456,0.0,3.2097399003873823,28.234375,4.572219147758716,Facil
DiasHabilesFacil,3.194888178913738,0.6389776357827476,0.9584664536741214,10.86261980830671,2.5559105431309903,0.0,0.9584664536741214,12.460063897763579,11.821086261980831,24.600638977635782,4.15335463258786,1.2779552715654952,0.0,0.0,2.8753993610223643,0.0,0.0,0.9584664536741214,0.0,80.5111821086262,2.5559105431309903,0.0,0.0,0.6389776357827476,24.076923076923077,4.4185303514377,Facil
DNIElectronico,2.73972602739726,0.684931506849315,5.136986301369863,14.897260273972602,4.794520547945205,0.17123287671232876,2.2260273972602738,13.184931506849315,12.67123287671233,26.027397260273972,4.4520547945205475,1.5410958904109588,0.0,0.3424657534246575,0.3424657534246575,0.3424657534246575,0.0,0.5136986301369864,0.0,87.67123287671232,0.0,0.8561643835616438,0.0,1.5410958904109588,29.2,4.945205479452055,Facil
DNIElectronicoFacil,4.616895874263261,0.8840864440078585,2.2593320235756384,15.029469548133596,4.81335952848723,0.68762278978389,1.4734774066797642,14.341846758349705,14.047151277013752,22.888015717092337,4.322200392927308,0.68762278978389,0.0,0.5893909626719057,2.357563850687623,0.19646365422396855,0.0,0.68762278978389,0.0,83.88998035363458,0.09823182711198428,0.3929273084479371,0.0,1.768172888015717,26.102564102564102,4.508840864440079,Facil
DocumentacionPedirParo,5.54089709762533,1.517150395778364,2.440633245382586,12.928759894459104,3.2981530343007917,0.19788918205804748,2.308707124010554,13.45646437994723,16.556728232189975,26.781002638522427,0.9894459102902374,0.8575197889182058,0.0,0.5277044854881267,2.770448548812665,0.0,0.0,0.6596306068601583,0.0,85.62005277044855,0.8575197889182058,0.9234828496042217,0.0,1.7810026385224274,22.96969696969697,4.589709762532982,Facil
DocumentosSolicitarSubsidioDesempleo,3.345724907063197,1.1152416356877324,3.2527881040892193,11.059479553903346,3.4386617100371746,0.37174721189591076,1.20817843866171,10.87360594795539,17.75092936802974,30.111524163568774,2.509293680297398,0.6505576208178439,0.0,0.0,4.739776951672862,2.7881040892193307,0.0,1.486988847583643,0.0,85.78066914498142,0.2788104089219331,0.4646840148698885,0.0,1.9516728624535316,39.851851851851855,4.526022304832714,Facil
EREFacil,3.3575317604355717,1.4519056261343013,2.3593466424682394,10.072595281306715,1.8148820326678765,0.4537205081669691,1.3611615245009074,13.611615245009075,17.05989110707804,27.04174228675136,2.268602540834846,0.6352087114337568,0.0,0.6352087114337568,2.087114337568058,0.18148820326678766,0.0,1.0889292196007259,0.0,85.48094373865699,1.7241379310344827,0.09074410163339383,0.0,2.9945553539019962,25.627906976744185,4.671506352087114,Facil
